id,name,brewery_type,street,city,state,postal_code,country,longitude,latitude,phone,website_url,updated_at,created_at
rendezvous-junction-brewing-company-rogers,Rendezvous Junction Brewing Company,micro,2001 S Bellview Rd Ste 2,Rogers,Arkansas,72758-4050,United States,,,4793817501,http://www.rendezvousjunction.com,2018-08-11T00:00:00.000Z,2018-07-24T00:00:00.000Z
renegade-brewing-company-denver,Renegade Brewing Company,micro,918 W 1st Ave,Denver,Colorado,80223-1534,United States,"-104,9992637","39,71831392",3035345407,http://renegadebrewing.com,2018-08-24T00:00:00.000Z,2018-07-24T00:00:00.000Z
renegade-brewing-company-production-denver,Renegade Brewing Company - Production,micro,918 W 1st Ave,Denver,Colorado,80223-1534,United States,"-104,9992637","39,71831392",7204014089,http://www.renegadebrewing.com,2018-08-24T00:00:00.000Z,2018-07-24T00:00:00.000Z
reno-brewery-reno,Reno Brewery,planning,,Reno,Nevada,89502-1807,United States,,,7756360014,http://www.renobrewery.com,2018-08-11T00:00:00.000Z,2018-07-24T00:00:00.000Z
rentsch-brewery-georgetown,Rentsch Brewery,micro,2500 NE Inner Loop Unit 3105,Georgetown,Texas,78626-4444,United States,,,5126885046,http://www.rentschbrewery.com,2018-07-24T00:00:00.000Z,2018-07-24T00:00:00.000Z
republic-brewing-co-republic,Republic Brewing Co,brewpub,PO Box 96,Republic,Washington,99166-0096,United States,,,,,2018-08-11T00:00:00.000Z,2018-07-24T00:00:00.000Z
rescue-brewing-co-upland,Rescue Brewing Co,micro,167 N 2nd Ave,Upland,California,91786-6019,United States,"-117,6485203","34,09582106",9095362739,http://www.rescuebrewingco.com,2018-08-24T00:00:00.000Z,2018-07-24T00:00:00.000Z
resident-brewing-san-diego,Resident Brewing,micro,411 C St,San Diego,California,92101-5105,United States,"-117,1608785","32,71667995",6197176622,http://www.residentbrewing.com,2018-08-24T00:00:00.000Z,2018-07-24T00:00:00.000Z
resident-culture-brewing-company-llc-charlotte,Resident Culture Brewing Company LLC,micro,2101 Central Ave,Charlotte,North Carolina,28205-5203,United States,"-80,80542365","35,21995586",7043331862,http://www.residentculturebrewing.com,2018-08-24T00:00:00.000Z,2018-07-24T00:00:00.000Z
resignation-brewery-austin,Resignation Brewery,contract,98 San Jacinto Blvd Ste 160,Austin,Texas,78701-4640,United States,"-97,742323","30,262322",4254833232,http://www.kccobrewery.com,2018-07-24T00:00:00.000Z,2018-07-24T00:00:00.000Z
resolute-brewing-company-centennial,Resolute Brewing Company,micro,7286 S Yosemite St Ste 110,Centennial,Colorado,80112-2204,United States,,,7207221238,http://www.resolutebrewingco.com,2018-08-11T00:00:00.000Z,2018-07-24T00:00:00.000Z
resolution-brewing-company-anchorage,Resolution Brewing Company,brewpub,3024 Mountain View Dr Ste 105,Anchorage,Alaska,99501-3141,United States,"-149,823091","61,21997889",9073304523,http://www.resolutionbeer.com,2018-08-23T00:00:00.000Z,2018-07-24T00:00:00.000Z
resonate-brewery-pizzeria-bellevue,Resonate Brewery + Pizzeria,brewpub,5606 119th Ave SE,Bellevue,Washington,98006-3754,United States,"-122,1774828","47,5523206",4256443164,http://www.resonatebrewery.com,2018-08-24T00:00:00.000Z,2018-07-24T00:00:00.000Z
restless-moons-brewing-harrisonburg,Restless Moons Brewing,micro,120 W Wolfe St,Harrisonburg,Virginia,22802-3815,United States,"-78,87084726","38,45189522",5402172726,http://www.restlessmoons.com,2018-07-24T00:00:00.000Z,2018-07-24T00:00:00.000Z
restoration-brew-worx-delaware,Restoration Brew Worx,brewpub,25 N Sandusky St,Delaware,Ohio,43015-1901,United States,"-83,0677272","40,30056202",,http://www.restorationbrewworx.com,2018-07-24T00:00:00.000Z,2018-07-24T00:00:00.000Z
resurgence-brewing-company-buffalo,Resurgence Brewing Company,brewpub,1250 Niagara St,Buffalo,New York,14213-1502,United States,"-78,89959956","42,91822725",7163819868,http://www.resurgencebrewing.com,2018-08-24T00:00:00.000Z,2018-07-24T00:00:00.000Z
reuben-s-brews-seattle,Reuben's Brews,micro,1133 NW 51st St,Seattle,Washington,98107-5126,United States,"-122,3721641","47,6655088",2067842859,http://www.reubensbrews.com,2018-08-24T00:00:00.000Z,2018-07-24T00:00:00.000Z
reuben-s-brews-taproom-seattle,Reuben's Brews Taproom,micro,5010 14th Ave NW,Seattle,Washington,98107-5113,United States,"-122,3732468","47,6654087",2067842859,http://www.reubensbrews.com,2018-08-24T00:00:00.000Z,2018-07-24T00:00:00.000Z
reunion-brewery-coralville,ReUnion Brewery,brewpub,516 2nd St,Coralville,Iowa,52241-2614,United States,"-91,57498607","41,67171431",3193373000,http://www.reunionbrewery.com,2018-08-24T00:00:00.000Z,2018-07-24T00:00:00.000Z
rev-brewing-co-covina,REV Brewing Co,micro,1580 W San Bernardino Rd Ste H,Covina,California,91722-3457,United States,,,6263889949,http://www.revwineryandbrewingco.com,2018-08-11T00:00:00.000Z,2018-07-24T00:00:00.000Z
revel-urban-winery-revel-otr-cincinnati,Revel Urban Winery / Revel OTR,brewpub,111 E 12th St,Cincinnati,Ohio,45202,United States,"-84,5126641","39,1085275",5135799463,http://www.revelotr.com,2018-07-24T00:00:00.000Z,2018-07-24T00:00:00.000Z
revelation-ale-works-hallock,Revelation Ale Works,micro,146 S Atlantic Ave,Hallock,Minnesota,56728,United States,"-96,94649456","48,77482789",2185100001,http://www.revales.com,2018-08-24T00:00:00.000Z,2018-07-24T00:00:00.000Z
revelation-craft-brewing-co-rehoboth-beach,Revelation Craft Brewing Co,micro,19841 Central Ave,Rehoboth Beach,Delaware,19971-1112,United States,,,3022125674,http://Www.revbeer.com,2018-08-11T00:00:00.000Z,2018-07-24T00:00:00.000Z
revelry-brewing-co-charleston,Revelry Brewing Co.,micro,10 Conroy St,Charleston,South Carolina,29403-3815,United States,"-79,9439382","32,80728239",8432036194,http://www.revelrybrewingco.com,2018-08-24T00:00:00.000Z,2018-07-24T00:00:00.000Z
reverie-brewing-company-newtown,Reverie Brewing Company,planning,,Newtown,Connecticut,6470,United States,,,,http://reveriebrewing.com,2018-08-11T00:00:00.000Z,2018-07-24T00:00:00.000Z
revision-brewing-company-sparks,Revision Brewing Company,micro,380 S Rock Blvd,Sparks,Nevada,89431-5545,United States,"-119,762654","39,511243",7753312739,http://www.revisionbrewing.com,2018-08-24T00:00:00.000Z,2018-07-24T00:00:00.000Z
revival-brewing-cranston,Revival Brewing,proprietor,505 Atwood Ave,Cranston,Rhode Island,02920-5327,United States,"-71,47169613","41,78983825",4013727009,http://www.revivalbrewing.com,2018-08-24T00:00:00.000Z,2018-07-24T00:00:00.000Z
revolution-brewing-brewpub-chicago,Revolution Brewing - Brewpub,brewpub,2323 N Milwaukee Ave,Chicago,Illinois,60647-2924,United States,"-87,6981447","41,923586",7732272739,http://www.revbrew.com,2018-08-24T00:00:00.000Z,2018-07-24T00:00:00.000Z
revolution-brewing-chicago,Revolution Brewing,regional,3340 N Kedzie Ave,Chicago,Illinois,60618-5722,United States,"-87,707534","41,9289777",7735882267,http://www.revbrew.com,2018-08-24T00:00:00.000Z,2018-07-24T00:00:00.000Z
revolver-brewing-granbury,Revolver Brewing,large,5650 Matlock Rd,Granbury,Texas,76049-5347,United States,,,8177368034,http://www.revolverbrewing.com,2018-07-24T00:00:00.000Z,2018-07-24T00:00:00.000Z
rg-brewery-five-sons-winery-brockport,RG Brewery / Five Sons Winery,micro,1360 W Sweden Rd,Brockport,New York,14420-,United States,,,5853913569,http://www.rgbrewery.com,2018-08-11T00:00:00.000Z,2018-07-24T00:00:00.000Z
rhinegeist-brewery-cincinnati,Rhinegeist Brewery,regional,1910 Elm St,Cincinnati,Ohio,45202-7751,United States,"-84,51992076","39,1172",5133811356,http://www.rhinegeist.com,2018-07-24T00:00:00.000Z,2018-07-24T00:00:00.000Z
rhinelander-brewing-co-rhinelander,Rhinelander Brewing Co,contract,59 S Brown St,Rhinelander,Wisconsin,54501-3450,United States,"-89,41264622","45,63733288",7155502337,http://www.rhinelanderbrewery.com,2018-08-24T00:00:00.000Z,2018-07-24T00:00:00.000Z
rhombus-guys-brewing-co-grand-forks,Rhombus Guys Brewing Co,brewpub,116 S 3rd St,Grand Forks,North Dakota,58201-4784,United States,"-97,0286822","47,923923",7017570598,http://www.rhombusguysbrewing.com,2018-08-24T00:00:00.000Z,2018-07-24T00:00:00.000Z
rhythm-river-brewing-company-longmont,Rhythm River Brewing Company,planning,,Longmont,Colorado,80504-2226,United States,,,,http://www.rhythmriverbrewing.com,2018-08-11T00:00:00.000Z,2018-07-24T00:00:00.000Z
richbrau-brewing-richmond,Richbrau Brewing,micro,5 S 20th St,Richmond,Virginia,23223,United States,,,8046214100,https://www.richbraubrewing.com/,2020-10-23T00:00:00.000Z,2020-10-23T00:00:00.000Z
richter-aleworks-peoria,Richter Aleworks,micro,8279 W Lake Pleasant Pkwy Ste 110,Peoria,Arizona,85382-7434,United States,"-112,2380541","33,6687745",6029086553,http://www.richteraleworks.com,2018-08-23T00:00:00.000Z,2018-07-24T00:00:00.000Z
rick-tanner-s-grille-bar-cherry-street-brewing-cooperative-cumming,Rick Tanner's Grille & Bar/Cherry Street Brewing Cooperative,brewpub,5810 Bond St # E-2,Cumming,Georgia,30040-0301,United States,,,7702055512,http://www.rtanners.com,2018-08-11T00:00:00.000Z,2018-07-24T00:00:00.000Z
rickety-cricket-brewing-kingman,Rickety Cricket Brewing,brewpub,312 E Beale St,Kingman,Arizona,86401-5832,United States,"-114,0614981","35,19028906",9287532337,http://www.ricketycricketbrewing.com,2018-08-23T00:00:00.000Z,2018-07-24T00:00:00.000Z
ridge-runner-brewing-llc-wauseon,Ridge Runner Brewing LLC,planning,,Wauseon,Ohio,43567-9294,United States,,,,,2018-07-24T00:00:00.000Z,2018-07-24T00:00:00.000Z
ridgewalker-brewing-forest-grove,Ridgewalker Brewing,brewpub,1921 21st Ave,Forest Grove,Oregon,97116-1637,United States,"-123,1129966","45,52115845",5038671634,,2018-08-24T00:00:00.000Z,2018-07-24T00:00:00.000Z
riepstines-pub-williamsport,Riepstines Pub,brewpub,913 Arch St,Williamsport,Pennsylvania,17701-5630,United States,"-77,05299603","41,23997285",5703292739,http://www.riepstinespub.com,2018-08-24T00:00:00.000Z,2018-07-24T00:00:00.000Z
riff-raff-brewing-pagosa-springs,Riff Raff Brewing,brewpub,274 Pagosa St,Pagosa Springs,Colorado,81147,United States,"-107,0081546","37,26874006",9702644677,http://www.riffraffbrewing.com,2018-08-24T00:00:00.000Z,2018-07-24T00:00:00.000Z
riggs-beer-company-urbana,Riggs Beer Company,micro,1901 S High Cross Rd,Urbana,Illinois,61802-7843,United States,"-88,16245188","40,09367288",2177185345,http://www.riggsbeer.com,2018-08-24T00:00:00.000Z,2018-07-24T00:00:00.000Z
right-around-the-corner-saint-petersburg,Right Around The Corner,micro,2244 Central Ave,Saint Petersburg,Florida,33712,United States,"-82,66369394","27,77095137",7273319395,,2018-08-24T00:00:00.000Z,2018-07-24T00:00:00.000Z
right-brain-brewery-traverse-city,Right Brain Brewery,micro,225 E Sixteenth St Ste A,Traverse City,Michigan,49684-4190,United States,,,2319441239,http://www.rightbrainbrewery.com,2018-08-11T00:00:00.000Z,2018-07-24T00:00:00.000Z
right-eye-brewing-co-suisun-city,Right Eye Brewing Co,micro,301 Spring St,Suisun City,California,94585,United States,"-122,041544","38,242484",7074161347,http://www.righteyebrewing.com,2018-08-24T00:00:00.000Z,2018-07-24T00:00:00.000Z
right-mind-brewing-blacksburg,Right Mind Brewing,brewpub,1410 S Main St,Blacksburg,Virginia,24060-5528,United States,"-80,4010083","37,2152422",5405527000,http://www.rightmindbrewing.com,2018-07-24T00:00:00.000Z,2018-07-24T00:00:00.000Z
right-proper-brewing-company-washington,Right Proper Brewing Company,micro,920 Girard St NE,Washington,District of Columbia,20017-3424,United States,"-76,99307078","38,9267988",2026072337,http://www.rightproperbrewing.com,2018-08-24T00:00:00.000Z,2018-07-24T00:00:00.000Z
right-proper-brewing-company-washington-2,Right Proper Brewing Company,brewpub,624 T St NW,Washington,District of Columbia,20001-5119,United States,"-77,0213751","38,9154119",2026072337,http://www.rightproperbrewery.com,2018-08-24T00:00:00.000Z,2018-07-24T00:00:00.000Z
right-turn-clyde-brewing-company-narrows,"Right Turn, Clyde Brewing Company",micro,300 Main St,Narrows,Virginia,24124-1317,United States,"-80,807605","37,330026",5409217283,http://www.rtcbrewing.com,2018-07-24T00:00:00.000Z,2018-07-24T00:00:00.000Z
riip-beer-company-huntington-beach,Riip Beer Company,micro,17216 Pacific Coast Hwy,Huntington Beach,California,92649-4116,United States,"-117,9872302","33,6480028",7142486710,http://www.riipbeer.com,2018-08-24T00:00:00.000Z,2018-07-24T00:00:00.000Z
riley-s-brew-pub-clovis,Riley's Brew Pub,brewpub,2674 Owens Mountain Pkwy Ste 104,Clovis,California,93611-9588,United States,"-119,6452626","36,855494",5598622925,http://rileysbrew.pub,2018-08-24T00:00:00.000Z,2018-07-24T00:00:00.000Z
riley-s-brewing-co-madera,Riley's Brewing Co,micro,28777 Avenue 15 1/2,Madera,California,93638-2316,United States,"-120,0206226","36,97445553",5596738021,http://www.rileysbrewing.us,2018-08-24T00:00:00.000Z,2018-07-24T00:00:00.000Z
rincon-brewery-carpinteria,Rincon Brewery,brewpub,5065 Carpinteria Ave,Carpinteria,California,93013-2046,United States,"-119,5178586","34,39834",8056846044,http://www.rinconbrewery.com,2018-08-24T00:00:00.000Z,2018-07-24T00:00:00.000Z
rinn-duin-brewing-toms-river,Rinn Duin Brewing,micro,1540 Route 37 W,Toms River,New Jersey,08755-5055,United States,,,7325693261,http://www.rinnduinbrewing.com,2018-08-11T00:00:00.000Z,2018-07-24T00:00:00.000Z
rio-bravo-brewing-company-albuquerque,Rio Bravo Brewing Company,brewpub,1912 2nd Street NW,Albuquerque,New Mexico,87102,United States,"-106,6454774","35,10343814",5059003909,http://www.riobravobrewing.com,2018-08-24T00:00:00.000Z,2018-07-24T00:00:00.000Z
rip-current-brewery-san-marcos,Rip Current Brewery,micro,1325 Grand Ave Ste 100,San Marcos,California,92078-2451,United States,,,7604813141,http://www.ripcurrentbrewing.com,2018-08-11T00:00:00.000Z,2018-07-24T00:00:00.000Z
rip-current-brewing-north-park-san-diego,Rip Current Brewing North Park,brewpub,4101 30th St,San Diego,California,92104-1905,United States,"-117,129808","32,752388",7604813141,http://www.ripcurrentbrewing.com,2018-08-24T00:00:00.000Z,2018-07-24T00:00:00.000Z
rip-rap-brewing-company-norfolk,Rip Rap Brewing Company,micro,116 E 25th St,Norfolk,Virginia,23517-1408,United States,"-76,28310937","36,8703271",,http://www.riprapbrewing.com,2018-07-24T00:00:00.000Z,2018-07-24T00:00:00.000Z
rip-van-winkle-brewing-co-catskill,Rip Van Winkle Brewing Co.,brewpub,4545 Route 32,Catskill,New York,12414-6623,United States,,,5186789275,http://www.ripvanwinklebrewingco.com,2018-08-11T00:00:00.000Z,2018-07-24T00:00:00.000Z
rippon-brewing-company-rippon,Rippon Brewing Company,planning,,Rippon,West Virginia,25441,United States,,,3048392263,http://www.ripponbrewing.com,2018-08-11T00:00:00.000Z,2018-07-24T00:00:00.000Z
riptide-brewing-company-naples,Riptide Brewing Company,micro,987 3rd Ave N,Naples,Florida,34102-5810,United States,"-81,7949268","26,15088596",2392286533,http://www.riptidebrewingcompany.com,2018-08-24T00:00:00.000Z,2018-07-24T00:00:00.000Z
rising-silo-brewery-blacksburg,Rising Silo Brewery,brewpub,2351 Glade Rd,Blacksburg,Virginia,24060-1928,United States,"-80,4630874","37,2361304",5407500796,http://www.risingsilobrewery.com,2018-07-24T00:00:00.000Z,2018-07-24T00:00:00.000Z
rising-sons-brewery-cork,Rising Sons Brewery,micro,Cornmarket St,Cork,,T12 WK27,Ireland,"-8,4787177","51,8995943",3.53212E+11,http://www.risingsonsbrewery.com/,2021-03-26T00:00:00.000Z,2021-03-26T00:00:00.000Z
rising-tide-brewing-co-portland,Rising Tide Brewing Co,micro,103 Fox St,Portland,Maine,04101-2539,United States,"-70,2570974","43,6655545",2073702337,http://www.risingtidebrewing.com,2018-08-24T00:00:00.000Z,2018-07-24T00:00:00.000Z
ritt-brewing-company-chicago,Ritt Brewing Company,planning,,Chicago,Illinois,60634-2319,United States,,,8475618203,,2018-08-11T00:00:00.000Z,2018-07-24T00:00:00.000Z
ritter-brewing-company-llc-peckville,Ritter Brewing Company LLC,micro,449 Gino Merli Dr,Peckville,Pennsylvania,18452-1631,United States,,,,http://www.Ritterbrewing.com,2018-08-11T00:00:00.000Z,2018-07-24T00:00:00.000Z
ritual-brewing-co-redlands,Ritual Brewing Co,micro,1315 Research Dr,Redlands,California,92374-4583,United States,"-117,2369995","34,0705986",9094787800,http://www.ritualbrewing.com,2018-08-24T00:00:00.000Z,2018-07-24T00:00:00.000Z
rivals-brewing-company-middleburg-hts,Rivals Brewing Company,planning,,middleburg hts,Ohio,44130,United States,,,3306316700,https://www.facebook.com/RivalsBrewingCo/,2018-07-24T00:00:00.000Z,2018-07-24T00:00:00.000Z
rivals-sports-grille-middleburg-heights,Rivals Sports Grille,contract,6710 Smith Rd,Middleburg Heights,Ohio,44130-2656,United States,"-81,80433472","41,38531549",2162670005,http://www.rivalscleveland.com,2018-07-24T00:00:00.000Z,2018-07-24T00:00:00.000Z
river-barge-brewing-wyalusing,River Barge Brewing,brewpub,71 Grovedale Ln,Wyalusing,Pennsylvania,18853-7854,United States,,,5707461400,http://www.riverbargebrewing.com,2018-08-11T00:00:00.000Z,2018-07-24T00:00:00.000Z
river-bend-brewing-hailey,River Bend Brewing,micro,113 River Bend Rd,Hailey,Idaho,83333-,United States,,,2087888087,,2018-08-11T00:00:00.000Z,2018-07-24T00:00:00.000Z
river-bend-hop-farm-and-brewery-newport,River Bend Hop Farm And Brewery,micro,1800 Lower Bailey Rd,Newport,Pennsylvania,17074-7622,United States,,,7173156764,http://www.riverbendhopfarmandbrewery.com,2018-08-11T00:00:00.000Z,2018-07-24T00:00:00.000Z
river-bluff-brewing-st-joseph,River Bluff Brewing,micro,1224 Frederick Ave,St Joseph,Missouri,64501-2334,United States,"-94,844399","39,770343",8162595339,http://www.riverbluffbrew.com,2018-08-11T00:00:00.000Z,2018-07-24T00:00:00.000Z
river-bottoms-brewing-company-carrollton,River Bottoms Brewing Company,brewpub,12 W Benton St,Carrollton,Missouri,64633,United States,"-93,497006","39,405185",6603226110,http://www.riverbottomsbrewing.com,2020-10-16T00:00:00.000Z,2020-10-16T00:00:00.000Z
river-city-brewing-co-jacksonville,River City Brewing Co,brewpub,835 Museum Cir,Jacksonville,Florida,32207-9003,United States,"-81,66111727","30,31862639",9043982299,http://www.rivercitybrewing.com,2018-08-24T00:00:00.000Z,2018-07-24T00:00:00.000Z
river-city-brewing-co-sacramento,River City Brewing Co,brewpub,545 Downtown Plz Ste 1115,Sacramento,California,95814-3338,United States,,,9165505093,http://www.rivercitybrewing.net,2018-08-11T00:00:00.000Z,2018-07-24T00:00:00.000Z
river-city-brewing-co-wichita,River City Brewing Co,brewpub,150 N Mosley St,Wichita,Kansas,67202-2804,United States,,,3162632739,http://rivercitybrewingco.com,2018-08-11T00:00:00.000Z,2018-07-24T00:00:00.000Z
river-city-brewing-spokane,River City Brewing,micro,121 S Cedar St,Spokane,Washington,99201-6500,United States,"-117,4323508","47,65605308",9043982299,http://www.rivercitybrew.com,2018-08-24T00:00:00.000Z,2018-07-24T00:00:00.000Z
river-company-restaurant-brewery-inc-the-fairlawn,"River Company Restaurant & Brewery Inc, The",brewpub,6633 Viscoe Rd,Fairlawn,Virginia,24141-6903,United States,"-80,54498015","37,1460358",5406333940,http://www.therivercompanybrewery.com,2018-07-24T00:00:00.000Z,2018-07-24T00:00:00.000Z
river-dog-brewing-co-ridgeland,River Dog Brewing Co,micro,591 Browns Cove Rd Unit H,Ridgeland,South Carolina,29936-7281,United States,,,8436452302,http://www.riverdogbrewing.com,2018-08-11T00:00:00.000Z,2018-07-24T00:00:00.000Z
river-hawk-brewing-channahon,River Hawk Brewing,micro,24735 W Eames St,Channahon,Illinois,60410-8705,United States,"-88,21732025","41,43542539",8152552202,http://www.riverhawkbrewing.com,2018-08-24T00:00:00.000Z,2018-07-24T00:00:00.000Z
river-horse-brewing-company-ewing,River Horse Brewing Company,micro,2 Graphics Dr,Ewing,New Jersey,08628-1546,United States,"-74,79656178","40,2765378",6098830890,http://www.riverhorse.com,2018-08-24T00:00:00.000Z,2018-07-24T00:00:00.000Z
river-mile-38-brewing-co-cathlamet,River Mile 38 Brewing Co,micro,285 3rd St,Cathlamet,Washington,98612-9561,United States,"-123,3853742","46,2054338",3603554662,http://www.rivermile38.com,2018-08-24T00:00:00.000Z,2018-07-24T00:00:00.000Z
river-north-brewery-denver,River North Brewery,micro,6021 Washington St Unit A,Denver,Colorado,80216-1153,United States,,,7858656057,http://www.rivernorthbrewery.com,2018-08-11T00:00:00.000Z,2018-07-24T00:00:00.000Z
river-north-brewery-rino-denver,River North Brewery - RiNo,planning,,Denver,Colorado,80205-2440,United States,,,7858656057,http://www.rivernorthbrewery.com,2018-08-11T00:00:00.000Z,2018-07-24T00:00:00.000Z
river-of-no-return-brewing-co-challis,River of No Return Brewing Co,closed,810 S Hwy 93,Challis,Idaho,83226,United States,"-114,224139","44,50008",2088797667,,2020-10-11T00:00:00.000Z,2018-07-24T00:00:00.000Z
river-rat-brewery-columbia,River Rat Brewery,brewpub,1231 Shop Rd,Columbia,South Carolina,29201-4744,United States,"-81,01125386","33,97325589",8037245712,http://www.riverratbrewery.com,2018-08-24T00:00:00.000Z,2018-07-24T00:00:00.000Z
river-ridge-brewing-bellevue,River Ridge Brewing,micro,118 N Riverview St,Bellevue,Iowa,52031-1248,United States,,,5632310299,http://www.riverridgebrewing.com,2018-08-11T00:00:00.000Z,2018-07-24T00:00:00.000Z
river-rock-brewery-galt,River Rock Brewery,micro,807 C St,Galt,California,95632-1706,United States,"-121,3004126","38,2532789",2093316071,http://riverrockbrewery.com,2018-08-24T00:00:00.000Z,2018-07-24T00:00:00.000Z
river-roost-brewery-white-river-junction,River Roost Brewery,micro,230 S Main St,White River Junction,Vermont,05001-7204,United States,"-72,31821547","43,64560685",,http://www.riverroostbrewery.com,2018-08-24T00:00:00.000Z,2018-07-24T00:00:00.000Z
river-rouge-brewing-company-royal-oak,River Rouge Brewing Company,micro,406 E 4th St,Royal Oak,Michigan,48067-2757,United States,"-83,14059587","42,48726531",2488020555,http://www.riverrougebrew.com,2018-08-24T00:00:00.000Z,2018-07-24T00:00:00.000Z
river-s-edge-brewing-co-milford,River's Edge Brewing Co,brewpub,125 S Main St Ste 400,Milford,Michigan,48381-1976,United States,,,2486851625,http://www.riversedgebrew.com,2018-08-11T00:00:00.000Z,2018-07-24T00:00:00.000Z
river-styx-brewing-fitchburg,River Styx Brewing,micro,166 Boulder Dr Ste 112,Fitchburg,Massachusetts,01420-3168,United States,"-71,7946112","42,5817291",9786965176,http://www.riverstyxbrewing.com,2018-08-24T00:00:00.000Z,2018-07-24T00:00:00.000Z
river-time-brewing-darrington,River Time Brewing,brewpub,650 Emens Ave S,Darrington,Washington,98241,United States,"-121,6020402","48,24905291",2674837411,http://www.rivertimebrewing.com,2018-08-24T00:00:00.000Z,2018-07-24T00:00:00.000Z
riverbend-brewing-pub-bend,RiverBend Brewing Pub,brewpub,2650 NE Division St,Bend,Oregon,97703-3569,United States,,,5415507550,http://www.riverbendbrewing.com,2018-08-11T00:00:00.000Z,2018-07-24T00:00:00.000Z
rivermen-brewing-co-belmont,Rivermen Brewing Co,brewpub,1500 River Dr,Belmont,North Carolina,28012-3586,United States,"-81,015546","35,240249",7043634698,http://www.rivermenbrewingcompany.com,2018-08-24T00:00:00.000Z,2018-07-24T00:00:00.000Z
riverport-brewing-co-clarkston,Riverport Brewing Co,micro,150 9th St Ste B,Clarkston,Washington,99403-1856,United States,,,5097588889,http://www.riverportbrewing.com,2018-08-11T00:00:00.000Z,2018-07-24T00:00:00.000Z
riverside-brewery-restaurant-west-bend,Riverside Brewery &  Restaurant,brewpub,255 S Main St,West Bend,Wisconsin,53095-3323,United States,"-88,18128088","43,42164792",2623342739,,2018-08-24T00:00:00.000Z,2018-07-24T00:00:00.000Z
riverside-brewing-steyning,Riverside Brewing Ltd,micro,Shoreham Road,Steyning,,BN44 3TN,England,"-0,300906","50,877797",1903898030,http://www.riversidebreweryltd.co.uk/,2020-12-30T00:00:00.000Z,2020-12-30T00:00:00.000Z
rivertown-brewing-co-monroe-barrel-house-monroe,Rivertown Brewing Co - Monroe Barrel House,micro,6550 Hamilton Lebanon Rd,Monroe,Ohio,45044-9285,United States,"-84,41215417","39,44575612",5133607839,http://www.rivertownbrewery.com,2018-07-24T00:00:00.000Z,2018-07-24T00:00:00.000Z
rivertowne-brewery-production-facility-export,Rivertowne Brewery - Production Facility,micro,5578 Old William Penn Hwy,Export,Pennsylvania,15632-9303,United States,"-79,6373888","40,42147373",7245192145,http://www.myrivertowne.com,2018-08-24T00:00:00.000Z,2018-07-24T00:00:00.000Z
rivertowne-pour-house-monroeville,Rivertowne Pour House,micro,312 Center Rd,Monroeville,Pennsylvania,15146-1322,United States,"-79,76389793","40,44745731",4123728199,http://www.myrivertowne.com,2018-08-24T00:00:00.000Z,2018-07-24T00:00:00.000Z
riverwalk-brewing-co-newburyport,Riverwalk Brewing Co.,micro,40 Parker St,Newburyport,Massachusetts,01950-4056,United States,"-70,86726727","42,79921535",9784992337,http://www.riverwalkbrewing.com,2018-08-24T00:00:00.000Z,2018-07-24T00:00:00.000Z
riverwatch-brewery-augusta,Riverwatch Brewery,micro,1150 5th St Bldg 61,Augusta,Georgia,30901-5861,United States,,,7064217177,http://www.riverwatchbrewery.com,2018-08-11T00:00:00.000Z,2018-07-24T00:00:00.000Z
rj-rockers-brewing-co-spartanburg,RJ Rockers Brewing Co,micro,226 W Main St Ste A,Spartanburg,South Carolina,29306-2308,United States,,,8645871435,http://www.rjrockers.com,2018-08-11T00:00:00.000Z,2018-07-24T00:00:00.000Z
roadhouse-brewing-company-jackson,Roadhouse Brewing Company,micro,1225 Gregory Ln,Jackson,Wyoming,83001-9433,United States,"-110,7963199","43,46346041",3072641900,http://www.roadhousebrewery.com,2018-08-24T00:00:00.000Z,2018-07-24T00:00:00.000Z
roadhouse-pub-and-eatery-jackson-hole,Roadhouse Pub and Eatery,planning,,Jackson Hole,Wyoming,83001-8630,United States,,,3077390700,http://www.roadhousebrewery.com,2018-08-11T00:00:00.000Z,2018-07-24T00:00:00.000Z
roadmap-brewing-co-san-antonio,Roadmap Brewing Co,micro,723 N Alamo St,San Antonio,Texas,78215-1812,United States,"-98,4842435","29,4318109",,http://www.roadmapbrewing.com,2020-10-11T00:00:00.000Z,2018-07-24T00:00:00.000Z
roadrunner-abbey-brewing-chandler,Roadrunner Abbey Brewing,planning,,Chandler,Arizona,85249-4724,United States,"-111,8408489","33,3067132",4805708283,,2018-08-23T00:00:00.000Z,2018-07-24T00:00:00.000Z
roak-brewing-co-royal-oak,Roak Brewing Co.,micro,330 E Lincoln Ave,Royal Oak,Michigan,48067-2700,United States,"-83,14209914","42,48342093",2482688780,http://www.roakbrewing.com,2018-08-24T00:00:00.000Z,2018-07-24T00:00:00.000Z
roaring-fork-beer-company-carbondale,Roaring Fork Beer Company,proprietor,1941 Dolores Way,Carbondale,Colorado,81623-2235,United States,,,9705105934,http://www.roaringforkbeerco.com,2018-08-11T00:00:00.000Z,2018-07-24T00:00:00.000Z
roaring-table-brewing-lake-zurich,Roaring Table Brewing,micro,739 W IL 22,Lake Zurich,Illinois,60047,United States,,,2246624562,http://www.roaringtable.com,2018-08-11T00:00:00.000Z,2018-07-24T00:00:00.000Z
